date,temperature,uncertainty,month,year
1858-06-01,12.956,0.688,6,1858
1858-07-01,13.677,0.754,7,1858
1858-08-01,13.22,0.5579999999999999,8,1858
1858-09-01,11.148,0.517,9,1858
1858-10-01,8.809999999999997,0.62,10,1858
1858-11-01,5.99,0.774,11,1858
1858-12-01,2.444,0.688,12,1858
1859-01-01,2.015,1.007,1,1859
1859-02-01,2.611,1.0,2,1859
1859-03-01,5.023,0.916,3,1859
1859-04-01,8.542,0.617,4,1859
1859-05-01,11.456,0.616,5,1859
1859-06-01,13.142,0.514,6,1859
1859-07-01,13.827,0.5670000000000001,7,1859
1859-08-01,13.217,0.468,8,1859
1859-09-01,11.079999999999998,0.365,9,1859
1859-10-01,8.834,0.638,10,1859
1859-11-01,5.912000000000001,0.5720000000000001,11,1859
1859-12-01,3.365,0.816,12,1859
1860-01-01,2.077,0.86,1,1860
1860-02-01,2.632,0.75,2,1860
1860-03-01,3.494,0.87,3,1860
1860-04-01,7.76,0.46,4,1860
1860-05-01,11.062,0.7440000000000001,5,1860
1860-06-01,13.271999999999998,0.5479999999999999,6,1860
1860-07-01,14.203,0.471,7,1860
1860-08-01,13.765,0.503,8,1860
1860-09-01,11.892,0.535,9,1860
1860-10-01,8.712,0.466,10,1860
1860-11-01,5.027,0.555,11,1860
1860-12-01,1.634,0.75,12,1860
1861-01-01,0.4040000000000004,0.846,1,1861
1861-02-01,2.137,0.755,2,1861
1861-03-01,4.489,0.759,3,1861
1861-04-01,7.486999999999999,0.6990000000000001,4,1861
1861-05-01,10.515999999999998,0.5379999999999999,5,1861
1861-06-01,13.017,0.7979999999999999,6,1861
1861-07-01,13.967,0.477,7,1861
1861-08-01,13.656,0.5760000000000001,8,1861
1861-09-01,11.409,0.501,9,1861
1861-10-01,8.475,0.494,10,1861
1861-11-01,5.707000000000001,0.482,11,1861
1861-12-01,2.894,0.916,12,1861
1862-01-01,0.685,1.105,1,1862
1862-02-01,1.769,0.7120000000000001,2,1862
1862-03-01,4.485,0.6609999999999999,3,1862
1862-04-01,7.322999999999999,0.8270000000000001,4,1862
1862-05-01,10.739,0.58,5,1862
1862-06-01,12.86,0.535,6,1862
1862-07-01,13.928,0.445,7,1862
1862-08-01,13.188,0.504,8,1862
1862-09-01,11.028,0.519,9,1862
1862-10-01,8.283,0.618,10,1862
1862-11-01,4.792,0.7509999999999999,11,1862
1862-12-01,1.6230000000000002,1.01,12,1862
1863-01-01,3.0340000000000003,1.228,1,1863
1863-02-01,3.253,1.099,2,1863
1863-03-01,4.682,0.7829999999999999,3,1863
1863-04-01,7.930999999999999,0.792,4,1863
1863-05-01,11.081,0.687,5,1863
1863-06-01,12.794,0.542,6,1863
1863-07-01,13.765,0.642,7,1863
1863-08-01,13.294,0.523,8,1863
1863-09-01,11.23,0.556,9,1863
1863-10-01,8.235,0.521,10,1863
1863-11-01,5.392,0.515,11,1863
1863-12-01,2.651,1.088,12,1863
1864-01-01,1.551,0.8759999999999999,1,1864
1864-02-01,2.506,1.05,2,1864
1864-03-01,4.651,0.767,3,1864
1864-04-01,7.515,0.622,4,1864
1864-05-01,10.956,0.531,5,1864
1864-06-01,13.365,0.73,6,1864
1864-07-01,14.162,0.57,7,1864
1864-08-01,13.434,0.5660000000000001,8,1864
1864-09-01,11.37,0.546,9,1864
1864-10-01,8.795,0.484,10,1864
1864-11-01,5.232,0.6990000000000001,11,1864
1864-12-01,2.266,0.6759999999999999,12,1864
1865-01-01,2.975,0.956,1,1865
1865-02-01,2.152,0.8320000000000001,2,1865
1865-03-01,4.039,0.768,3,1865
1865-04-01,7.313999999999999,0.643,4,1865
1865-05-01,10.917,0.488,5,1865
1865-06-01,13.214,0.586,6,1865
1865-07-01,14.22,0.542,7,1865
1865-08-01,13.58,0.535,8,1865
1865-09-01,11.797,0.5539999999999999,9,1865
1865-10-01,9.136,0.444,10,1865
1865-11-01,6.144,0.71,11,1865
1865-12-01,2.6460000000000004,0.888,12,1865
1866-01-01,2.932,0.861,1,1866
1866-02-01,2.274,0.8540000000000001,2,1866
1866-03-01,4.421,0.711,3,1866
1866-04-01,7.914,0.531,4,1866
1866-05-01,10.898,0.5660000000000001,5,1866
1866-06-01,12.853,0.4320000000000001,6,1866
1866-07-01,14.602,0.44,7,1866
1866-08-01,13.532,0.629,8,1866
1866-09-01,11.527,0.496,9,1866
1866-10-01,8.506,0.512,10,1866
1866-11-01,5.8950000000000005,0.526,11,1866
1866-12-01,4.152,0.7140000000000001,12,1866
1867-01-01,2.482,0.941,1,1867
1867-02-01,2.664,0.936,2,1867
1867-03-01,4.4540000000000015,0.65,3,1867
1867-04-01,8.258,0.611,4,1867
1867-05-01,10.495,0.414,5,1867
1867-06-01,13.303,0.482,6,1867
1867-07-01,14.223,0.401,7,1867
1867-08-01,13.505999999999998,0.417,8,1867
1867-09-01,11.763,0.458,9,1867
1867-10-01,9.212,0.479,10,1867
1867-11-01,6.939,0.784,11,1867
1867-12-01,3.937,1.045,12,1867
1868-01-01,1.834,0.795,1,1868
1868-02-01,2.039,0.8490000000000001,2,1868
1868-03-01,4.538,0.578,3,1868
1868-04-01,8.183,0.493,4,1868
1868-05-01,11.308,0.494,5,1868
1868-06-01,13.162,0.375,6,1868
1868-07-01,14.514,0.431,7,1868
1868-08-01,13.744000000000002,0.552,8,1868
1868-09-01,11.669,0.418,9,1868
1868-10-01,9.448,0.428,10,1868
1868-11-01,5.192,0.504,11,1868
1868-12-01,3.344,0.639,12,1868
1869-01-01,2.115,1.028,1,1869
1869-02-01,3.864,0.82,2,1869
1869-03-01,4.3740000000000006,0.631,3,1869
1869-04-01,7.9209999999999985,0.758,4,1869
1869-05-01,11.295,0.642,5,1869
1869-06-01,13.537,0.532,6,1869
1869-07-01,14.337,0.449,7,1869
1869-08-01,14.01,0.4370000000000001,8,1869
1869-09-01,12.247,0.382,9,1869
1869-10-01,9.006,0.456,10,1869
1869-11-01,5.773,0.499,11,1869
1869-12-01,2.7060000000000004,0.514,12,1869
1870-01-01,2.082,0.8079999999999999,1,1870
1870-02-01,2.1340000000000003,0.7040000000000001,2,1870
1870-03-01,4.656000000000001,0.568,3,1870
1870-04-01,7.879,0.524,4,1870
1870-05-01,11.339,0.579,5,1870
1870-06-01,13.653,0.486,6,1870
1870-07-01,14.599,0.4,7,1870
1870-08-01,13.484000000000002,0.411,8,1870
1870-09-01,11.952,0.412,9,1870
1870-10-01,8.809999999999997,0.542,10,1870
1870-11-01,5.6,0.529,11,1870
1870-12-01,2.228,0.639,12,1870
1871-01-01,1.4469999999999998,0.7929999999999999,1,1871
1871-02-01,1.736,0.94,2,1871
1871-03-01,4.6850000000000005,0.649,3,1871
1871-04-01,8.34,0.461,4,1871
1871-05-01,10.787999999999998,0.451,5,1871
1871-06-01,13.08,0.392,6,1871
1871-07-01,14.29,0.382,7,1871
1871-08-01,13.932,0.449,8,1871
1871-09-01,11.711,0.516,9,1871
1871-10-01,9.096,0.412,10,1871
1871-11-01,5.113,0.825,11,1871
1871-12-01,3.1630000000000003,0.573,12,1871
1872-01-01,1.652,0.996,1,1872
1872-02-01,2.35,0.856,2,1872
1872-03-01,4.922,0.611,3,1872
1872-04-01,7.845999999999999,0.5379999999999999,4,1872
1872-05-01,11.198,0.503,5,1872
1872-06-01,13.055,0.434,6,1872
1872-07-01,14.285,0.478,7,1872
1872-08-01,13.821,0.485,8,1872
1872-09-01,11.957999999999998,0.368,9,1872
1872-10-01,9.24,0.394,10,1872
1872-11-01,5.372000000000001,0.493,11,1872
1872-12-01,2.627,0.913,12,1872
1873-01-01,2.013,0.706,1,1873
1873-02-01,3.195,0.7490000000000001,2,1873
1873-03-01,4.704,0.696,3,1873
1873-04-01,7.462000000000001,0.616,4,1873
1873-05-01,11.005999999999998,0.42,5,1873
1873-06-01,13.405,0.495,6,1873
1873-07-01,14.287,0.407,7,1873
1873-08-01,13.755,0.438,8,1873
1873-09-01,11.486999999999998,0.436,9,1873
1873-10-01,9.234,0.4320000000000001,10,1873
1873-11-01,5.819,0.545,11,1873
1873-12-01,3.846,0.6659999999999999,12,1873
1874-01-01,2.685,0.825,1,1874
1874-02-01,3.069,0.7240000000000001,2,1874
1874-03-01,4.221,0.5920000000000001,3,1874
1874-04-01,8.231,0.39,4,1874
1874-05-01,11.306,0.411,5,1874
1874-06-01,13.306,0.467,6,1874
1874-07-01,14.122,0.419,7,1874
1874-08-01,13.815,0.382,8,1874
1874-09-01,12.111,0.366,9,1874
1874-10-01,9.12,0.475,10,1874
1874-11-01,5.809,0.626,11,1874
1874-12-01,3.407,0.5379999999999999,12,1874
1875-01-01,1.533,0.672,1,1875
1875-02-01,2.259,0.718,2,1875
1875-03-01,4.256,0.461,3,1875
1875-04-01,7.635999999999999,0.38,4,1875
1875-05-01,10.746,0.376,5,1875
1875-06-01,13.157,0.418,6,1875
1875-07-01,14.144,0.397,7,1875
1875-08-01,13.401,0.433,8,1875
1875-09-01,11.319,0.394,9,1875
1875-10-01,8.584999999999999,0.39,10,1875
1875-11-01,4.614,0.366,11,1875
1875-12-01,2.665,0.413,12,1875
1876-01-01,1.856,0.503,1,1876
1876-02-01,2.617,0.505,2,1876
1876-03-01,4.748,0.515,3,1876
1876-04-01,8.199,0.412,4,1876
1876-05-01,10.69,0.513,5,1876
1876-06-01,13.130999999999998,0.28,6,1876
1876-07-01,14.319,0.369,7,1876
1876-08-01,13.481,0.407,8,1876
1876-09-01,11.687,0.377,9,1876
1876-10-01,8.946,0.327,10,1876
1876-11-01,5.093,0.414,11,1876
1876-12-01,2.194,0.58,12,1876
1877-01-01,2.286,0.708,1,1877
1877-02-01,2.928,0.584,2,1877
1877-03-01,5.297000000000001,0.487,3,1877
1877-04-01,8.039,0.429,4,1877
1877-05-01,11.056,0.4,5,1877
1877-06-01,13.384,0.464,6,1877
1877-07-01,14.642,0.402,7,1877
1877-08-01,14.151,0.383,8,1877
1877-09-01,12.075,0.418,9,1877
1877-10-01,9.273,0.273,10,1877
1877-11-01,6.348,0.479,11,1877
1877-12-01,2.9960000000000004,0.444,12,1877
1878-01-01,2.0170000000000003,0.461,1,1878
1878-02-01,3.728,0.563,2,1878
1878-03-01,6.6080000000000005,0.477,3,1878
1878-04-01,8.899,0.431,4,1878
1878-05-01,11.017,0.419,5,1878
1878-06-01,13.796,0.38,6,1878
1878-07-01,14.742,0.378,7,1878
1878-08-01,14.094,0.465,8,1878
1878-09-01,12.093,0.375,9,1878
1878-10-01,9.173,0.306,10,1878
1878-11-01,6.446000000000001,0.429,11,1878
1878-12-01,3.344,0.415,12,1878
1879-01-01,2.303,0.6579999999999999,1,1879
1879-02-01,2.737,0.672,2,1879
1879-03-01,4.924,0.461,3,1879
1879-04-01,7.767999999999999,0.458,4,1879
1879-05-01,10.803,0.388,5,1879
1879-06-01,13.23,0.459,6,1879
1879-07-01,14.238,0.379,7,1879
1879-08-01,13.245,0.426,8,1879
1879-09-01,11.449000000000002,0.357,9,1879
1879-10-01,9.229,0.331,10,1879
1879-11-01,5.526,0.376,11,1879
1879-12-01,2.5380000000000003,0.596,12,1879
1880-01-01,1.755,0.5720000000000001,1,1880
1880-02-01,2.052,0.491,2,1880
1880-03-01,4.63,0.468,3,1880
1880-04-01,7.558999999999998,0.456,4,1880
1880-05-01,11.095999999999998,0.389,5,1880
1880-06-01,13.327,0.436,6,1880
1880-07-01,14.140999999999998,0.396,7,1880
1880-08-01,13.807,0.384,8,1880
1880-09-01,11.386,0.289,9,1880
1880-10-01,8.673,0.296,10,1880
1880-11-01,5.893,0.386,11,1880
1880-12-01,3.1060000000000003,0.416,12,1880
1881-01-01,2.4610000000000003,0.634,1,1881
1881-02-01,2.6260000000000003,0.595,2,1881
1881-03-01,5.01,0.52,3,1881
1881-04-01,8.322999999999999,0.362,4,1881
1881-05-01,11.165,0.406,5,1881
1881-06-01,12.745,0.357,6,1881
1881-07-01,14.203,0.344,7,1881
1881-08-01,13.71,0.376,8,1881
1881-09-01,11.689,0.287,9,1881
1881-10-01,8.850999999999997,0.315,10,1881
1881-11-01,5.272,0.397,11,1881
1881-12-01,3.196,0.439,12,1881
1882-01-01,2.99,0.486,1,1882
1882-02-01,3.2310000000000003,0.4270000000000001,2,1882
1882-03-01,5.04,0.498,3,1882
1882-04-01,7.690999999999999,0.369,4,1882
1882-05-01,10.888,0.337,5,1882
1882-06-01,12.805,0.298,6,1882
1882-07-01,13.747,0.334,7,1882
1882-08-01,13.703,0.433,8,1882
1882-09-01,11.736,0.287,9,1882
1882-10-01,8.445,0.327,10,1882
1882-11-01,5.066,0.359,11,1882
1882-12-01,2.205,0.404,12,1882
1883-01-01,1.4600000000000002,0.53,1,1883
1883-02-01,1.856,0.498,2,1883
1883-03-01,4.928999999999999,0.421,3,1883
1883-04-01,7.690999999999999,0.424,4,1883
1883-05-01,10.832,0.354,5,1883
1883-06-01,13.302,0.294,6,1883
1883-07-01,14.011,0.355,7,1883
1883-08-01,13.224,0.34,8,1883
1883-09-01,11.343,0.327,9,1883
1883-10-01,8.908999999999997,0.249,10,1883
1883-11-01,4.905,0.293,11,1883
1883-12-01,3.261,0.363,12,1883
1884-01-01,2.12,0.472,1,1884
1884-02-01,2.474,0.486,2,1884
1884-03-01,3.892,0.476,3,1884
1884-04-01,7.185999999999999,0.311,4,1884
1884-05-01,10.198,0.353,5,1884
1884-06-01,12.527,0.382,6,1884
1884-07-01,13.622,0.375,7,1884
1884-08-01,13.257,0.41,8,1884
1884-09-01,11.235,0.392,9,1884
1884-10-01,8.581,0.307,10,1884
1884-11-01,5.164,0.383,11,1884
1884-12-01,3.028,0.408,12,1884
1885-01-01,1.003,0.664,1,1885
1885-02-01,2.2430000000000003,0.578,2,1885
1885-03-01,4.622,0.381,3,1885
1885-04-01,7.3359999999999985,0.398,4,1885
1885-05-01,10.567,0.391,5,1885
1885-06-01,12.716,0.304,6,1885
1885-07-01,13.972,0.369,7,1885
1885-08-01,13.351,0.445,8,1885
1885-09-01,11.435,0.365,9,1885
1885-10-01,8.722000000000001,0.347,10,1885
1885-11-01,5.425,0.377,11,1885
1885-12-01,3.644,0.481,12,1885
1886-01-01,1.436,0.545,1,1886
1886-02-01,1.793,0.453,2,1886
1886-03-01,4.2620000000000005,0.346,3,1886
1886-04-01,7.909,0.299,4,1886
1886-05-01,10.784,0.468,5,1886
1886-06-01,12.789,0.318,6,1886
1886-07-01,14.226,0.354,7,1886
1886-08-01,13.323,0.369,8,1886
1886-09-01,11.6,0.3229999999999999,9,1886
1886-10-01,8.604,0.355,10,1886
1886-11-01,5.226,0.353,11,1886
1886-12-01,3.502,0.449,12,1886
1887-01-01,0.8240000000000001,0.568,1,1887
1887-02-01,2.0540000000000003,0.464,2,1887
1887-03-01,4.552,0.433,3,1887
1887-04-01,7.789,0.333,4,1887
1887-05-01,10.84,0.396,5,1887
1887-06-01,12.89,0.327,6,1887
1887-07-01,14.021,0.343,7,1887
1887-08-01,13.097,0.358,8,1887
1887-09-01,11.707,0.378,9,1887
1887-10-01,8.738,0.263,10,1887
1887-11-01,5.5920000000000005,0.382,11,1887
1887-12-01,2.875,0.46,12,1887
1888-01-01,1.7080000000000002,0.375,1,1888
1888-02-01,2.039,0.456,2,1888
1888-03-01,4.3,0.401,3,1888
1888-04-01,7.845,0.429,4,1888
1888-05-01,10.62,0.389,5,1888
1888-06-01,12.921,0.395,6,1888
1888-07-01,14.242,0.321,7,1888
1888-08-01,13.511,0.436,8,1888
1888-09-01,11.685,0.344,9,1888
1888-10-01,9.201,0.286,10,1888
1888-11-01,5.792000000000001,0.361,11,1888
1888-12-01,3.222,0.396,12,1888
1889-01-01,1.7619999999999998,0.458,1,1889
1889-02-01,3.409,0.399,2,1889
1889-03-01,5.299,0.419,3,1889
1889-04-01,8.588999999999999,0.332,4,1889
1889-05-01,11.242,0.3720000000000001,5,1889
1889-06-01,13.288,0.275,6,1889
1889-07-01,14.225,0.327,7,1889
1889-08-01,13.504,0.383,8,1889
1889-09-01,11.547,0.339,9,1889
1889-10-01,8.865,0.282,10,1889
1889-11-01,4.9990000000000006,0.44,11,1889
1889-12-01,3.099,0.412,12,1889
1890-01-01,1.836,0.401,1,1890
1890-02-01,2.516,0.373,2,1890
1890-03-01,4.21,0.377,3,1890
1890-04-01,7.738999999999999,0.357,4,1890
1890-05-01,10.464,0.373,5,1890
1890-06-01,12.872,0.352,6,1890
1890-07-01,14.034,0.354,7,1890
1890-08-01,13.265999999999998,0.352,8,1890
1890-09-01,11.546,0.324,9,1890
1890-10-01,9.178,0.238,10,1890
1890-11-01,5.03,0.273,11,1890
1890-12-01,2.969,0.342,12,1890
1891-01-01,1.6780000000000002,0.351,1,1891
1891-02-01,1.88,0.398,2,1891
1891-03-01,4.755,0.331,3,1891
1891-04-01,7.6179999999999986,0.284,4,1891
1891-05-01,10.785,0.388,5,1891
1891-06-01,12.888,0.253,6,1891
1891-07-01,13.93,0.338,7,1891
1891-08-01,13.496,0.365,8,1891
1891-09-01,11.763,0.264,9,1891
1891-10-01,8.722000000000001,0.281,10,1891
1891-11-01,5.115,0.353,11,1891
1891-12-01,3.602,0.418,12,1891
1892-01-01,2.018,0.399,1,1892
1892-02-01,2.805,0.326,2,1892
1892-03-01,4.362,0.39,3,1892
1892-04-01,7.5619999999999985,0.301,4,1892
1892-05-01,10.622,0.36,5,1892
1892-06-01,13.263,0.279,6,1892
1892-07-01,13.89,0.328,7,1892
1892-08-01,13.42,0.353,8,1892
1892-09-01,11.764,0.26,9,1892
1892-10-01,9.29,0.268,10,1892
1892-11-01,4.859,0.331,11,1892
1892-12-01,2.935,0.471,12,1892
1893-01-01,0.5,0.488,1,1893
1893-02-01,1.654,0.365,2,1893
1893-03-01,4.979,0.4,3,1893
1893-04-01,7.994,0.294,4,1893
1893-05-01,10.747,0.365,5,1893
1893-06-01,13.050999999999998,0.287,6,1893
1893-07-01,14.318,0.339,7,1893
1893-08-01,13.454,0.3670000000000001,8,1893
1893-09-01,11.767,0.295,9,1893
1893-10-01,9.16,0.263,10,1893
1893-11-01,5.902,0.281,11,1893
1893-12-01,3.155,0.399,12,1893
1894-01-01,1.6909999999999998,0.3720000000000001,1,1894
1894-02-01,2.923,0.354,2,1894
1894-03-01,5.118,0.398,3,1894
1894-04-01,7.6629999999999985,0.355,4,1894
1894-05-01,10.944,0.293,5,1894
1894-06-01,12.858,0.276,6,1894
1894-07-01,14.004,0.311,7,1894
1894-08-01,13.488,0.364,8,1894
1894-09-01,11.579999999999998,0.279,9,1894
1894-10-01,9.125,0.223,10,1894
1894-11-01,5.405,0.282,11,1894
1894-12-01,3.133,0.3,12,1894
1895-01-01,1.2950000000000002,0.28,1,1895
1895-02-01,2.0,0.329,2,1895
1895-03-01,4.689,0.318,3,1895
1895-04-01,8.247,0.285,4,1895
1895-05-01,10.867,0.321,5,1895
1895-06-01,13.058,0.266,6,1895
1895-07-01,14.053,0.312,7,1895
1895-08-01,13.489,0.36,8,1895
1895-09-01,11.743,0.294,9,1895
1895-10-01,9.117,0.224,10,1895
1895-11-01,5.744,0.268,11,1895
1895-12-01,3.462,0.334,12,1895
1896-01-01,2.291,0.392,1,1896
1896-02-01,2.707,0.288,2,1896
1896-03-01,4.279,0.302,3,1896
1896-04-01,7.329999999999999,0.347,4,1896
1896-05-01,10.893,0.339,5,1896
1896-06-01,13.303999999999998,0.267,6,1896
1896-07-01,14.233,0.328,7,1896
1896-08-01,13.624,0.369,8,1896
1896-09-01,11.824000000000002,0.277,9,1896
1896-10-01,9.416,0.229,10,1896
1896-11-01,5.3660000000000005,0.296,11,1896
1896-12-01,3.312,0.272,12,1896
1897-01-01,1.893,0.36,1,1897
1897-02-01,2.4290000000000003,0.281,2,1897
1897-03-01,4.345,0.29,3,1897
1897-04-01,8.277999999999999,0.277,4,1897
1897-05-01,11.377,0.306,5,1897
1897-06-01,13.319,0.355,6,1897
1897-07-01,14.31,0.37,7,1897
1897-08-01,13.668,0.392,8,1897
1897-09-01,11.925,0.254,9,1897
1897-10-01,9.197,0.251,10,1897
1897-11-01,5.6080000000000005,0.349,11,1897
1897-12-01,3.1710000000000003,0.281,12,1897
1898-01-01,2.737,0.31,1,1898
1898-02-01,2.354,0.314,2,1898
1898-03-01,3.751,0.271,3,1898
1898-04-01,7.906999999999999,0.337,4,1898
1898-05-01,10.835,0.306,5,1898
1898-06-01,13.395,0.421,6,1898
1898-07-01,14.138,0.3670000000000001,7,1898
1898-08-01,13.579,0.414,8,1898
1898-09-01,11.752999999999998,0.322,9,1898
1898-10-01,8.828,0.247,10,1898
1898-11-01,5.452000000000001,0.274,11,1898
1898-12-01,3.407,0.325,12,1898
1899-01-01,2.515,0.326,1,1899
1899-02-01,2.38,0.42,2,1899
1899-03-01,4.618,0.293,3,1899
1899-04-01,8.280999999999999,0.345,4,1899
1899-05-01,11.023,0.31,5,1899
1899-06-01,12.856,0.29,6,1899
1899-07-01,14.159,0.333,7,1899
1899-08-01,13.777,0.394,8,1899
1899-09-01,12.127999999999998,0.282,9,1899
1899-10-01,9.409,0.252,10,1899
1899-11-01,6.605,0.31,11,1899
1899-12-01,3.005,0.342,12,1899
1900-01-01,1.461,0.276,1,1900
1900-02-01,3.0980000000000003,0.416,2,1900
1900-03-01,5.492000000000001,0.261,3,1900
1900-04-01,8.222999999999999,0.292,4,1900
1900-05-01,11.385,0.357,5,1900
1900-06-01,13.293,0.282,6,1900
1900-07-01,14.171,0.345,7,1900
1900-08-01,13.816,0.383,8,1900
1900-09-01,11.955,0.293,9,1900
1900-10-01,9.666,0.255,10,1900
1900-11-01,5.803999999999999,0.276,11,1900
1900-12-01,3.655,0.341,12,1900
1901-01-01,2.1910000000000003,0.291,1,1901
1901-02-01,3.092,0.418,2,1901
1901-03-01,5.671,0.251,3,1901
1901-04-01,8.522,0.326,4,1901
1901-05-01,11.178,0.339,5,1901
1901-06-01,13.423,0.283,6,1901
1901-07-01,14.339,0.35,7,1901
1901-08-01,13.789,0.343,8,1901
1901-09-01,11.984000000000002,0.305,9,1901
1901-10-01,9.003,0.239,10,1901
1901-11-01,5.976,0.263,11,1901
1901-12-01,3.335,0.267,12,1901
1902-01-01,2.684,0.256,1,1902
1902-02-01,3.606,0.354,2,1902
1902-03-01,4.883,0.228,3,1902
1902-04-01,7.955999999999999,0.321,4,1902
1902-05-01,10.893,0.341,5,1902
1902-06-01,13.214,0.264,6,1902
1902-07-01,14.231,0.356,7,1902
1902-08-01,13.599,0.357,8,1902
1902-09-01,11.799,0.289,9,1902
1902-10-01,8.801,0.21,10,1902
1902-11-01,5.274,0.267,11,1902
1902-12-01,2.713,0.27,12,1902
1903-01-01,2.514,0.224,1,1903
1903-02-01,3.555,0.247,2,1903
1903-03-01,4.93,0.212,3,1903
1903-04-01,7.831999999999999,0.292,4,1903
1903-05-01,10.794,0.305,5,1903
1903-06-01,12.886,0.268,6,1903
1903-07-01,13.992,0.366,7,1903
1903-08-01,13.412,0.377,8,1903
1903-09-01,11.501,0.36,9,1903
1903-10-01,8.812000000000001,0.202,10,1903
1903-11-01,5.516,0.268,11,1903
1903-12-01,2.898,0.359,12,1903
1904-01-01,1.6369999999999998,0.387,1,1904
1904-02-01,2.297,0.348,2,1904
1904-03-01,4.506,0.268,3,1904
1904-04-01,7.683999999999998,0.284,4,1904
1904-05-01,10.84,0.287,5,1904
1904-06-01,13.014,0.248,6,1904
1904-07-01,13.836,0.296,7,1904
1904-08-01,13.459,0.327,8,1904
1904-09-01,11.380999999999998,0.265,9,1904
1904-10-01,8.833,0.212,10,1904
1904-11-01,6.23,0.224,11,1904
1904-12-01,3.374,0.291,12,1904
1905-01-01,2.254,0.345,1,1905
1905-02-01,1.927,0.303,2,1905
1905-03-01,4.635,0.235,3,1905
1905-04-01,7.754999999999999,0.255,4,1905
1905-05-01,10.982,0.28,5,1905
1905-06-01,13.112,0.264,6,1905
1905-07-01,14.077,0.307,7,1905
1905-08-01,13.578,0.327,8,1905
1905-09-01,11.803999999999998,0.252,9,1905
1905-10-01,9.041,0.239,10,1905
1905-11-01,6.183,0.282,11,1905
1905-12-01,3.354,0.256,12,1905
1906-01-01,2.068,0.313,1,1906
1906-02-01,2.301,0.3229999999999999,2,1906
1906-03-01,4.8660000000000005,0.2,3,1906
1906-04-01,8.626,0.242,4,1906
1906-05-01,11.239999999999998,0.29,5,1906
1906-06-01,13.334,0.289,6,1906
1906-07-01,14.122,0.3229999999999999,7,1906
1906-08-01,13.691,0.34,8,1906
1906-09-01,11.771999999999998,0.237,9,1906
1906-10-01,9.267,0.182,10,1906
1906-11-01,5.501,0.192,11,1906
1906-12-01,3.761,0.368,12,1906
1907-01-01,1.798,0.274,1,1907
1907-02-01,2.117,0.268,2,1907
1907-03-01,4.575,0.209,3,1907
1907-04-01,7.579,0.263,4,1907
1907-05-01,10.375,0.28,5,1907
1907-06-01,12.729,0.267,6,1907
1907-07-01,13.769,0.307,7,1907
1907-08-01,13.362,0.326,8,1907
1907-09-01,11.665,0.243,9,1907
1907-10-01,9.234,0.191,10,1907
1907-11-01,5.207000000000001,0.207,11,1907
1907-12-01,2.9560000000000004,0.251,12,1907
1908-01-01,2.3040000000000003,0.252,1,1908
1908-02-01,2.769,0.269,2,1908
1908-03-01,4.136,0.317,3,1908
1908-04-01,7.831999999999999,0.295,4,1908
1908-05-01,11.140999999999998,0.285,5,1908
1908-06-01,13.293,0.248,6,1908
1908-07-01,14.197,0.303,7,1908
1908-08-01,13.376,0.336,8,1908
1908-09-01,11.977,0.252,9,1908
1908-10-01,8.865,0.209,10,1908
1908-11-01,5.272,0.221,11,1908
1908-12-01,3.071,0.31,12,1908
1909-01-01,1.395,0.314,1,1909
1909-02-01,2.7060000000000004,0.273,2,1909
1909-03-01,4.589,0.249,3,1909
1909-04-01,7.534,0.269,4,1909
1909-05-01,10.611,0.3,5,1909
1909-06-01,12.962,0.232,6,1909
1909-07-01,14.06,0.299,7,1909
1909-08-01,13.752,0.319,8,1909
1909-09-01,11.879,0.237,9,1909
1909-10-01,9.192,0.178,10,1909
1909-11-01,6.236000000000001,0.205,11,1909
1909-12-01,3.2230000000000003,0.278,12,1909
1910-01-01,2.333,0.24,1,1910
1910-02-01,2.779,0.273,2,1910
1910-03-01,4.606,0.213,3,1910
1910-04-01,8.104999999999999,0.252,4,1910
1910-05-01,11.005,0.31,5,1910
1910-06-01,13.151,0.232,6,1910
1910-07-01,14.279000000000002,0.322,7,1910
1910-08-01,13.677,0.321,8,1910
1910-09-01,11.733,0.243,9,1910
1910-10-01,9.006,0.203,10,1910
1910-11-01,5.318,0.223,11,1910
1910-12-01,2.684,0.289,12,1910
1911-01-01,1.66,0.33,1,1911
1911-02-01,2.4530000000000003,0.214,2,1911
1911-03-01,4.347,0.199,3,1911
1911-04-01,7.989999999999998,0.248,4,1911
1911-05-01,10.829,0.279,5,1911
1911-06-01,13.009,0.231,6,1911
1911-07-01,14.082,0.292,7,1911
1911-08-01,13.499,0.329,8,1911
1911-09-01,11.638,0.233,9,1911
1911-10-01,9.263,0.193,10,1911
1911-11-01,5.964,0.184,11,1911
1911-12-01,3.39,0.242,12,1911
1912-01-01,2.402,0.309,1,1912
1912-02-01,3.354,0.251,2,1912
1912-03-01,4.356,0.226,3,1912
1912-04-01,8.229,0.262,4,1912
1912-05-01,11.254,0.308,5,1912
1912-06-01,13.435,0.25,6,1912
1912-07-01,13.723,0.293,7,1912
1912-08-01,13.053,0.318,8,1912
1912-09-01,11.222,0.252,9,1912
1912-10-01,8.366999999999999,0.201,10,1912
1912-11-01,5.521,0.188,11,1912
1912-12-01,3.069,0.243,12,1912
1913-01-01,2.083,0.295,1,1913
1913-02-01,2.376,0.295,2,1913
1913-03-01,4.517,0.219,3,1913
1913-04-01,8.023,0.246,4,1913
